# Wavlength Correction_Factor
8.264199999999999591e+02 2.577903156423688724e+00
8.266000000000000227e+02 2.585533850292398128e+00
8.267899999999999636e+02 2.591649080949310235e+00
8.269700000000000273e+02 2.598840912444270845e+00
8.271499999999999773e+02 2.606420956801781319e+00
8.273300000000000409e+02 2.612862844396162565e+00
8.275199999999999818e+02 2.620180219465356952e+00
8.277000000000000455e+02 2.626643976120676349e+00
8.278799999999999955e+02 2.633042749095627855e+00
8.280700000000000500e+02 2.639149007316270890e+00
8.282500000000000000e+02 2.645176988110119698e+00
8.284299999999999500e+02 2.651966700619383666e+00
8.286100000000000136e+02 2.658500365687093581e+00
8.287999999999999545e+02 2.665116118870181960e+00
8.289800000000000182e+02 2.671287171536167016e+00
8.291599999999999682e+02 2.677959786841940915e+00
8.293400000000000318e+02 2.684648441984229361e+00
8.295299999999999727e+02 2.691661150682493453e+00
8.297100000000000364e+02 2.698486438179307001e+00
8.298899999999999864e+02 2.704802285862537126e+00
8.300800000000000409e+02 2.711692986286427853e+00
8.302599999999999909e+02 2.716999815233378968e+00
8.304400000000000546e+02 2.723718562470878624e+00
8.306200000000000045e+02 2.729328251461415444e+00
8.308099999999999454e+02 2.735637223706466781e+00
8.309900000000000091e+02 2.742165589091487110e+00
8.311699999999999591e+02 2.747215638926174819e+00
8.313500000000000227e+02 2.753473671888659879e+00
8.315399999999999636e+02 2.760222147919807689e+00
8.317200000000000273e+02 2.766781659211180244e+00
8.318999999999999773e+02 2.773526227230049823e+00
8.320800000000000409e+02 2.779826448935426075e+00
8.322599999999999909e+02 2.786213593395413746e+00
8.324500000000000455e+02 2.792650032885310107e+00
8.326299999999999955e+02 2.799192823385347584e+00
8.328099999999999454e+02 2.805154379741153559e+00
8.329900000000000091e+02 2.810694250757102886e+00
8.331799999999999500e+02 2.816632677685799280e+00
8.333600000000000136e+02 2.824462389806824181e+00
8.335399999999999636e+02 2.830257009840783766e+00
8.337200000000000273e+02 2.837903582250949963e+00
8.339099999999999682e+02 2.844382999123140632e+00
8.340900000000000318e+02 2.851079904499097317e+00
8.342699999999999818e+02 2.858433996528169541e+00
8.344500000000000455e+02 2.865438661709006407e+00
8.346299999999999955e+02 2.871859750912278741e+00
8.348200000000000500e+02 2.878860257263911482e+00
8.350000000000000000e+02 2.885890697026063823e+00
8.351799999999999500e+02 2.893073994815879235e+00
8.353600000000000136e+02 2.899775455278839065e+00
8.355399999999999636e+02 2.907169529806572061e+00
8.357300000000000182e+02 2.914607277677840447e+00
8.359099999999999682e+02 2.920794651268242781e+00
8.360900000000000318e+02 2.928314832559456349e+00
8.362699999999999818e+02 2.934796931877004855e+00
8.364600000000000364e+02 2.940929999917458737e+00
8.366399999999999864e+02 2.947759087178062565e+00
8.368200000000000500e+02 2.953376413887797369e+00
8.370000000000000000e+02 2.960127688547001590e+00
8.371799999999999500e+02 2.967375395341094624e+00
8.373700000000000045e+02 2.974645434533048416e+00
8.375499999999999545e+02 2.981803057218185060e+00
8.377300000000000182e+02 2.988776555775011001e+00
8.379099999999999682e+02 2.995173351730951783e+00
8.380900000000000318e+02 3.002300204337639666e+00
8.382699999999999818e+02 3.008952915112439008e+00
8.384600000000000364e+02 3.016706708405158643e+00
8.386399999999999864e+02 3.023977862522643445e+00
8.388200000000000500e+02 3.030554395022095893e+00
8.390000000000000000e+02 3.036794352899730765e+00
8.391799999999999500e+02 3.043716457890484062e+00
8.393700000000000045e+02 3.050119914897650553e+00
8.395499999999999545e+02 3.057071663131025296e+00
8.397300000000000182e+02 3.063778835277219947e+00
8.399099999999999682e+02 3.071344749548316155e+00
8.400900000000000318e+02 3.078642001937913264e+00
8.402699999999999818e+02 3.085940741571759460e+00
8.404600000000000364e+02 3.092902867138667578e+00
8.406399999999999864e+02 3.101071390395387706e+00
8.408200000000000500e+02 3.108639433077572178e+00
8.410000000000000000e+02 3.115189179636151717e+00
8.411799999999999500e+02 3.121870028067925684e+00
8.413600000000000136e+02 3.129484384628584248e+00
8.415499999999999545e+02 3.135899778962239814e+00
8.417300000000000182e+02 3.142222184798988849e+00
8.419099999999999682e+02 3.148684152068405240e+00
8.420900000000000318e+02 3.156164833874019138e+00
8.422699999999999818e+02 3.163387228482935853e+00
8.424500000000000455e+02 3.170906400546449344e+00
8.426299999999999955e+02 3.177560821472212638e+00
8.428200000000000500e+02 3.184900036694407355e+00
8.430000000000000000e+02 3.192041887307887293e+00
8.431799999999999500e+02 3.199907456936211592e+00
8.433600000000000136e+02 3.206859536011772871e+00
8.435399999999999636e+02 3.214099003022667045e+00
8.437200000000000273e+02 3.221492162026529993e+00
8.438999999999999773e+02 3.229644465847144819e+00
8.440900000000000318e+02 3.237038138702671652e+00
8.442699999999999818e+02 3.244080578504711543e+00
8.444500000000000455e+02 3.251484888152164743e+00
8.446299999999999955e+02 3.259431818338026865e+00
8.448099999999999454e+02 3.267063613030583458e+00
8.449900000000000091e+02 3.273956635972678608e+00
8.451699999999999591e+02 3.281453336617364602e+00
8.453600000000000136e+02 3.290431558071627016e+00
8.455399999999999636e+02 3.297856422564919399e+00
8.457200000000000273e+02 3.306432966390027595e+00
8.458999999999999773e+02 3.313469288940333435e+00
8.460800000000000409e+02 3.321769511867525004e+00
8.462599999999999909e+02 3.329861507496965078e+00
8.464400000000000546e+02 3.337346790050478518e+00
8.466200000000000045e+02 3.345905322950482930e+00
8.467999999999999545e+02 3.353448824300364617e+00
8.469900000000000091e+02 3.360394404860850059e+00
8.471699999999999591e+02 3.368750232346171991e+00
8.473500000000000227e+02 3.376797252307411679e+00
8.475299999999999727e+02 3.385003855433397213e+00
8.477100000000000364e+02 3.391623045823122240e+00
8.478899999999999864e+02 3.399508496405614366e+00
8.480700000000000500e+02 3.407083770036310355e+00
8.482500000000000000e+02 3.414750944785508668e+00
8.484299999999999500e+02 3.422844292730411464e+00
8.486200000000000045e+02 3.429933891584324268e+00
8.487999999999999545e+02 3.438055071623158376e+00
8.489800000000000182e+02 3.446126394389640080e+00
8.491599999999999682e+02 3.454226689577942100e+00
8.493400000000000318e+02 3.462624480116143211e+00
8.495199999999999818e+02 3.470012810919277602e+00
8.497000000000000455e+02 3.478328910463155399e+00
8.498799999999999955e+02 3.484821227563001500e+00
8.500599999999999454e+02 3.492395314189406186e+00
8.502400000000000091e+02 3.501610762932891419e+00
8.504199999999999591e+02 3.508546964078718133e+00
8.506000000000000227e+02 3.515035618159523256e+00
8.507899999999999636e+02 3.522565908298506798e+00
8.509700000000000273e+02 3.531490964234458740e+00
8.511499999999999773e+02 3.538783841155000776e+00
8.513300000000000409e+02 3.546669064118879167e+00
8.515099999999999909e+02 3.554195981263247095e+00
8.516900000000000546e+02 3.562357993994156757e+00
8.518700000000000045e+02 3.569668077309796850e+00
8.520499999999999545e+02 3.577199770510729238e+00
8.522300000000000182e+02 3.585122876223813204e+00
8.524099999999999682e+02 3.593112916191403272e+00
8.525900000000000318e+02 3.600952356046999814e+00
8.527699999999999818e+02 3.608652283497902236e+00
8.529500000000000455e+02 3.615918449069143392e+00
8.531299999999999955e+02 3.622996734024066967e+00
8.533099999999999454e+02 3.630723100012651638e+00
8.535000000000000000e+02 3.639087830903581455e+00
8.536799999999999500e+02 3.648298932245328086e+00
8.538600000000000136e+02 3.656314875654710583e+00
8.540399999999999636e+02 3.664454312932387658e+00
8.542200000000000273e+02 3.672379403432583178e+00
8.543999999999999773e+02 3.682171062188448474e+00
8.545800000000000409e+02 3.688940876748459274e+00
8.547599999999999909e+02 3.697384448522669231e+00
8.549400000000000546e+02 3.704586769606684094e+00
8.551200000000000045e+02 3.713313705739889503e+00
8.552999999999999545e+02 3.720521175536581016e+00
8.554800000000000182e+02 3.728196179193413062e+00
8.556599999999999682e+02 3.737096672891797589e+00
8.558400000000000318e+02 3.745271744548530624e+00
8.560199999999999818e+02 3.753056825159337251e+00
8.562000000000000455e+02 3.762327400784434062e+00
8.563799999999999955e+02 3.770745613586369505e+00
8.565599999999999454e+02 3.778393337684936348e+00
8.567400000000000091e+02 3.786919902528195880e+00
8.569199999999999591e+02 3.795263865766171918e+00
8.571000000000000227e+02 3.804054370808185759e+00
8.572799999999999727e+02 3.812859688692120663e+00
8.574600000000000364e+02 3.821892578851495692e+00
8.576399999999999864e+02 3.829405227070171502e+00
8.578200000000000500e+02 3.838659738376343444e+00
8.580000000000000000e+02 3.847186446566526641e+00
8.581799999999999500e+02 3.856415885925236875e+00
8.583600000000000136e+02 3.864400213964991337e+00
8.585399999999999636e+02 3.871737955330096792e+00
8.587200000000000273e+02 3.880996305237751187e+00
8.588999999999999773e+02 3.891693760868999874e+00
8.590800000000000409e+02 3.899525064604460134e+00
8.592599999999999909e+02 3.907230322573963743e+00
8.594400000000000546e+02 3.914127459243579743e+00
8.596200000000000045e+02 3.921981492984776718e+00
8.597999999999999545e+02 3.930678087011497901e+00
8.599800000000000182e+02 3.939663781378995200e+00
8.601599999999999682e+02 3.947130602564091095e+00
8.603400000000000318e+02 3.956508720563819193e+00
8.605199999999999818e+02 3.963504673828841973e+00
8.607000000000000455e+02 3.972236817159485511e+00
8.608799999999999955e+02 3.979627196819497392e+00
8.610599999999999454e+02 3.987454447299035643e+00
8.612400000000000091e+02 3.995684662862055259e+00
8.614199999999999591e+02 4.003175033211905820e+00
8.616000000000000227e+02 4.010484286872709525e+00
8.617799999999999727e+02 4.018023558550618546e+00
8.619600000000000364e+02 4.025678406733812942e+00
8.621399999999999864e+02 4.035002292980452765e+00
8.623200000000000500e+02 4.043709717851015739e+00
8.625000000000000000e+02 4.054272251927231174e+00
8.626799999999999500e+02 4.063884696672799279e+00
8.628600000000000136e+02 4.070900149436194937e+00
8.630399999999999636e+02 4.081138855376713614e+00
8.632200000000000273e+02 4.091094484021213340e+00
8.633999999999999773e+02 4.100645220572094907e+00
8.635800000000000409e+02 4.109037726568557147e+00
8.637599999999999909e+02 4.119927253592315708e+00
8.639400000000000546e+02 4.129751852236013931e+00
8.641200000000000045e+02 4.139979839269614992e+00
8.642999999999999545e+02 4.150576964128157798e+00
8.644800000000000182e+02 4.163471224789080161e+00
8.646599999999999682e+02 4.175919642092228656e+00
8.648400000000000318e+02 4.186758817699148594e+00
8.650199999999999818e+02 4.196990330097650990e+00
8.652000000000000455e+02 4.208574392694298005e+00
8.653799999999999955e+02 4.220723763859083100e+00
8.655599999999999454e+02 4.231882064467808569e+00
8.657300000000000182e+02 4.243949735352122055e+00
8.659099999999999682e+02 4.255713285595712492e+00
8.660900000000000318e+02 4.268176912389389344e+00
8.662699999999999818e+02 4.280466469285846287e+00
8.664500000000000455e+02 4.293376057692989356e+00
8.666299999999999955e+02 4.306548137084549310e+00
8.668099999999999454e+02 4.319742899933689095e+00
8.669900000000000091e+02 4.333534646475444063e+00
8.671699999999999591e+02 4.346591825370177631e+00
8.673500000000000227e+02 4.357418293083020977e+00
8.675299999999999727e+02 4.369107304331721231e+00
8.677100000000000364e+02 4.381163500346436201e+00
8.678899999999999864e+02 4.390213391297042023e+00
8.680700000000000500e+02 4.398277587681358014e+00
8.682500000000000000e+02 4.409574632375192316e+00
8.684199999999999591e+02 4.419832110837539574e+00
8.686000000000000227e+02 4.429166447466130307e+00
8.687799999999999727e+02 4.438484984501379849e+00
8.689600000000000364e+02 4.448641658979105351e+00
8.691399999999999864e+02 4.456275862948174904e+00
8.693200000000000500e+02 4.463862271912955926e+00
8.695000000000000000e+02 4.472329297498058409e+00
8.696799999999999500e+02 4.480988622787591247e+00
8.698600000000000136e+02 4.487539670704352446e+00
8.700399999999999636e+02 4.494086542067201151e+00
8.702200000000000273e+02 4.499598983183951795e+00
8.703899999999999864e+02 4.506084592540675615e+00
8.705700000000000500e+02 4.514016467385859599e+00
8.707500000000000000e+02 4.522692001855615374e+00
8.709299999999999500e+02 4.530477409621033402e+00
8.711100000000000136e+02 4.536920402575754352e+00
8.712899999999999636e+02 4.544759103209939255e+00
8.714700000000000273e+02 4.550600570066299255e+00
8.716499999999999773e+02 4.555815779085237160e+00
8.718300000000000409e+02 4.561057396919375506e+00
8.720099999999999909e+02 4.567380342255194847e+00
8.721799999999999500e+02 4.571473506839834222e+00
8.723600000000000136e+02 4.576937470563605892e+00
8.725399999999999636e+02 4.582467001982498900e+00
8.727200000000000273e+02 4.587555989692690517e+00
8.728999999999999773e+02 4.592334758790610039e+00
8.730800000000000409e+02 4.598710614632995686e+00
8.732599999999999909e+02 4.603450709419779407e+00
8.734400000000000546e+02 4.608184185571670533e+00
8.736100000000000136e+02 4.612734723688705074e+00
8.737899999999999636e+02 4.615661161268504564e+00
8.739700000000000273e+02 4.619302678264295636e+00
8.741499999999999773e+02 4.624325329840481835e+00
8.743300000000000409e+02 4.627870434518089660e+00
8.745099999999999909e+02 4.630891434081551239e+00
8.746900000000000546e+02 4.634181954487099020e+00
8.748700000000000045e+02 4.636289989617703888e+00
8.750399999999999636e+02 4.639752224632246680e+00
8.752200000000000273e+02 4.643987629898619574e+00
8.753999999999999773e+02 4.645278547959943438e+00
8.755800000000000409e+02 4.646657238650378829e+00
8.757599999999999909e+02 4.647975629974745893e+00
8.759400000000000546e+02 4.650301754787422581e+00
8.761200000000000045e+02 4.648844629497341785e+00
8.762899999999999636e+02 4.648460267486401953e+00
8.764700000000000273e+02 4.648153230494576960e+00
8.766499999999999773e+02 4.650115461901539682e+00
8.768300000000000409e+02 4.649429718014649104e+00
8.770099999999999909e+02 4.650367533660039854e+00
8.771900000000000546e+02 4.650922135055930440e+00
8.773600000000000136e+02 4.649343297257752639e+00
8.775399999999999636e+02 4.648699820442049102e+00
8.777200000000000273e+02 4.648663172892976370e+00
8.778999999999999773e+02 4.649741581191159767e+00
8.780800000000000409e+02 4.648835692179324575e+00
8.782599999999999909e+02 4.649318604884147277e+00
8.784299999999999500e+02 4.651404076111799846e+00
8.786100000000000136e+02 4.650642732397851198e+00
8.787899999999999636e+02 4.650391063311648310e+00
8.789700000000000273e+02 4.651895458286613660e+00
8.791499999999999773e+02 4.653633276371273553e+00
8.793300000000000409e+02 4.655947815038820714e+00
8.795000000000000000e+02 4.658301707643955680e+00
8.796799999999999500e+02 4.658483337599741425e+00
8.798600000000000136e+02 4.656039483966702974e+00
8.800399999999999636e+02 4.655280309902756208e+00
8.802200000000000273e+02 4.657152713472074268e+00
8.803899999999999864e+02 4.655165860380749976e+00
8.805700000000000500e+02 4.654966654943176074e+00
8.807500000000000000e+02 4.653430230805765788e+00
8.809299999999999500e+02 4.653385963726954344e+00
8.811100000000000136e+02 4.653228825634848853e+00
8.812899999999999636e+02 4.654200651780296738e+00
8.814600000000000364e+02 4.652162936273520621e+00
8.816399999999999864e+02 4.652879810284194839e+00
8.818200000000000500e+02 4.652401432273124193e+00
8.820000000000000000e+02 4.651797257154777654e+00
8.821799999999999500e+02 4.649704126182070851e+00
8.823500000000000227e+02 4.650013274820546272e+00
8.825299999999999727e+02 4.649481456932461398e+00
8.827100000000000364e+02 4.646325118204583049e+00
8.828899999999999864e+02 4.643464152814368084e+00
8.830599999999999454e+02 4.640654797476553739e+00
8.832400000000000091e+02 4.637365991849358160e+00
8.834199999999999591e+02 4.635028350578772383e+00
8.836000000000000227e+02 4.630439158034342029e+00
